ds,product_id,customer_state,n_orders,qty,cancel_qty,revenue,avg_price,avg_freight,n_sellers,pay_total_avg,inst_avg,inst_max,share_credit_card,share_boleto,share_voucher,share_debit_card,dow,month,week_of_year,qty_lag_1,qty_lag_7,qty_lag_14,qty_lag_28,qty_roll_mean_7,qty_roll_mean_28,cancel_lag_1,cancel_lag_7,cancel_lag_14
2018-08-06,0cf41187284d7f099adc8415a743ebbd,MG,1,1,0,66.43,35.9,30.53,1,166.04,4.0,4.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.5,,,
2018-08-06,0d85c435fd60b277ffb9e9b0f88f927a,SP,1,1,0,68.62,54.9,13.72,1,68.62,1.0,1.0,1.0,0.0,0.0,0.0,1,8,32,,1.0,,,1.0,1.0,,0.0,
2018-08-06,0daacc5e5ecc8beeaccc9e5b96c30f70,SP,1,1,0,28.79,19.9,8.89,1,28.79,2.0,2.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,0eb8e03d4ef83152c4642b606b5bbdec,PR,1,1,0,51.5,29.99,21.51,1,51.5,1.0,1.0,0.0,1.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,0eb8e03d4ef83152c4642b606b5bbdec,SP,1,1,0,42.5,29.99,12.51,1,42.5,1.0,1.0,0.0,1.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,0f784f8f15179b9e101beb85796efc1a,SP,1,1,0,30.82,22.5,8.32,1,30.82,1.0,1.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,12e6d0f655986ceff00c74658dec97b1,GO,1,1,0,94.14,49.99,44.15,1,94.14,4.0,4.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,13f58613ded23f25a9eec9136316253b,SP,1,1,0,107.75,98.9,8.85,1,107.75,4.0,4.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,14aa47b7fe5c25522b47b4b29c98dcb9,RJ,1,1,0,95.28999999999999,71.99,23.3,1,95.29,8.0,8.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,183c95ad186f48c320bbac4643829d3f,ES,1,1,0,68.35,49.9,18.45,1,68.35,2.0,2.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,186d7d472f062ca6ef30689faa935d2e,SP,1,1,0,29.41,22.0,7.41,1,29.41,1.0,1.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,18bbc803715ffa8ec1b58bd3f737fdca,SP,1,1,0,205.95,190.32,15.63,1,205.95,2.0,2.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,193c2cb87c6687a9da7f8ec495d19382,SC,1,1,0,66.97,49.0,17.97,1,133.95,1.0,1.0,0.0,1.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,194e74feac1f84a8ee5a517d4b3e107a,DF,1,2,0,1916.08,899.0,59.04,1,1916.08,4.0,4.0,1.0,0.0,0.0,0.0,1,8,32,,,,,2.0,2.0,,,
2018-08-06,1965752f8e30a01b19fea24c2577ad0d,SP,1,1,0,57.39,48.89,8.5,1,57.39,1.0,1.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,1b0e9a414e59a00b13262ffb248ed9b4,SP,1,1,0,33.44,26.0,7.44,1,167.2,1.0,1.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,1bfb290d7273a442c874dbe74b4abae6,SP,1,3,0,279.56999999999994,69.99,23.2,1,279.57,5.0,5.0,1.0,0.0,0.0,0.0,1,8,32,,,,,3.0,3.0,,,
2018-08-06,1d37ba8cc6a900b5b50ba1b5121f02e8,SP,1,1,0,72.99,59.0,13.99,1,72.99,2.0,2.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,1fb344134cd7164d32dea4d87ba3ec5a,SP,1,1,0,136.91,127.27,9.64,1,136.91,1.0,1.0,0.0,1.0,0.0,0.0,1,8,32,,,1.0,,1.0,1.0,,,0.0
2018-08-06,205204e979a44d5dca4251324f853a46,SP,1,2,0,69.66,25.9,8.93,1,69.66,1.0,1.0,0.5,0.0,0.5,0.0,1,8,32,,,,,2.0,2.0,,,
2018-08-06,20fb650ad1615624d7e202031400f695,SP,1,1,0,46.51,37.5,9.01,1,46.51,1.0,1.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,2216232cbfdfdc984d20cd53acb7aba8,PR,1,1,0,184.78,140.0,44.78,1,184.78,1.0,1.0,0.5,0.0,0.5,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,241dbc3b6d7c4b0ccb98a81a33df4e3e,PR,1,1,0,81.25999999999999,40.0,41.26,1,81.26,1.0,1.0,0.0,1.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,24baefeed71136f90df0149ca1e85c49,MG,1,1,0,535.0,520.0,15.0,1,675.75,10.0,10.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,24c66f106f642621e524291a895c9032,SP,1,1,0,222.29000000000002,199.9,22.39,1,444.59,1.0,1.0,0.0,0.0,0.0,1.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,25e2023ed83352bde98dc1490d14c3d8,CE,1,1,0,136.6,99.0,37.6,1,136.6,2.0,2.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,25e2023ed83352bde98dc1490d14c3d8,MG,1,1,0,99.61,99.0,0.61,1,166.04,4.0,4.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,26479f7e6b832d2e19a14dd8393bb30f,SP,1,1,0,180.07999999999998,150.0,30.08,1,1253.03,10.0,10.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,2722b7e5f68e776d18fe901638034e54,BA,1,1,0,58.44,37.9,20.54,1,58.44,1.0,1.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,27c5d184e397082e7f0ff11ace0d7269,SP,1,1,0,76.92,62.9,14.02,1,76.92,7.0,7.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,281bbfe70848e0b304bef88fc2caf2c3,DF,1,1,0,68.43,48.9,19.53,1,68.43,1.0,1.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,281bbfe70848e0b304bef88fc2caf2c3,SP,1,1,0,57.989999999999995,48.9,9.09,1,57.99,1.0,1.0,0.0,1.0,0.0,0.0,1,8,32,,1.0,,,1.0,1.0,,0.0,
2018-08-06,2905bcccc19e845ff57663618d52febe,MS,1,1,0,1342.03,1309.0,33.03,1,1342.03,3.0,3.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,29ef8f163a85d31f5a88354c0007a6d1,PR,1,1,0,206.86,171.9,34.96,1,206.86,1.0,1.0,0.0,1.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,29f21b78dda7fd755d89ed7cb57ca813,RS,1,1,1,130.23,113.25,16.98,1,130.23,1.0,1.0,0.0,1.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,2b7bb91ceee2bfa598986638fb136ba4,SP,1,1,0,33.44,26.0,7.44,1,167.2,1.0,1.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,2c71e9b9845634cb1ea6285a8f3cbf50,SP,1,1,0,134.83,118.9,15.93,1,134.83,10.0,10.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,2de5c479fb0c490a0f2a2f3ab36e71b6,MT,1,1,0,196.17000000000002,174.99,21.18,1,196.17,8.0,8.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,2fea0f2cec6b6324a277d4a61c2ed2c6,ES,1,1,0,101.7,86.0,15.7,1,101.7,1.0,1.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,2feb7008fdbbf5e65a885a1e5fbd49d1,SC,1,1,0,214.13,190.0,24.13,1,214.13,5.0,5.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,2ffdf10e724b958c0f7ea69e97d32f64,MG,1,1,0,231.57999999999998,212.0,19.58,1,231.58,1.0,1.0,0.0,1.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,30360c8b0b2ac6918f53ab66bc3c306f,PR,1,1,0,209.33,189.9,19.43,1,209.33,3.0,3.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,308a7360ee2e0ecfb6aa7708428692af,RS,1,1,0,43.17,24.9,18.27,1,43.17,1.0,1.0,0.0,1.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,31b5755dd3e583e7c227a935657a818f,SP,2,2,0,176.24,80.3,7.82,1,88.12,1.0,1.0,1.0,0.0,0.0,0.0,1,8,32,,,,,2.0,1.5,,,
2018-08-06,31c1d1dfbb4b2730140b8bd9248bcd58,SP,1,1,0,32.33,24.9,7.43,1,64.66,1.0,1.0,0.0,1.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,31e085df58ad2bb752bfbabd1972197c,SP,1,1,0,35.449999999999996,27.99,7.46,1,35.45,1.0,1.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,330144665b875c2b4555f88d9f4ed7c1,SP,1,1,0,222.3,199.9,22.4,1,444.59,1.0,1.0,0.0,0.0,0.0,1.0,1,8,32,,,,1.0,1.0,1.0,,,
2018-08-06,336b68746bbdc7ef1b4e7115eaad1668,SP,1,1,0,182.11,169.9,12.21,1,182.11,5.0,5.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,34c00d434e284d60c72377a53b0cce67,SP,1,1,0,134.52,124.9,9.62,1,134.52,3.0,3.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,34c58a18b4dcac5fd8d96e8e08b738ed,SP,1,1,0,680.75,640.0,40.75,1,680.75,2.0,3.0,0.5,0.0,0.5,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,35b1777d7b1b0e7839a9d0bd138f4c76,MG,1,2,0,118.12,45.4,13.66,1,118.12,8.0,8.0,1.0,0.0,0.0,0.0,1,8,32,,,,,2.0,2.0,,,
2018-08-06,363218ba55c610b750224f90bdd34be1,RJ,1,1,0,93.32,74.99,18.33,1,93.32,8.0,8.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,3745086e428495d12317f5864306279f,SP,1,1,0,56.080000000000005,42.2,13.88,1,56.08,1.0,1.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,386703f26f328414fe118e10a5d92675,MS,1,1,0,46.29,27.99,18.3,1,46.29,4.0,4.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,389d119b48cf3043d311335e499d9c6b,RS,1,1,0,91.22999999999999,49.9,41.33,1,91.23,4.0,4.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,389d119b48cf3043d311335e499d9c6b,SP,1,1,0,70.89,49.9,20.99,1,70.89,1.0,1.0,0.0,1.0,0.0,0.0,1,8,32,,,1.0,,1.0,1.25,,,0.0
2018-08-06,38db388d2fc1b20662fcfd3f38b0be28,RJ,1,1,0,170.16000000000003,151.3,18.86,1,170.16,8.0,8.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,39251fd407f6dc1db07c08f5786aee52,SP,1,1,0,28.88,19.99,8.89,1,28.88,1.0,1.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,3963a38599692e337822f032da892d5e,SP,1,1,0,69.12,59.95,9.17,1,69.12,6.0,6.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,3af4f5bb8b0616387fe23646fa94e256,TO,1,1,0,313.79,230.0,83.79,1,1125.36,1.0,1.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,3cb39171fd36c50097f2dedbbe0dfe6e,SP,1,1,0,39.47,31.99,7.48,1,39.47,1.0,1.0,1.0,0.0,0.0,0.0,1,8,32,,1.0,2.0,,1.0,1.1666666666666667,,0.0,0.0
2018-08-06,3d4784f9a07ca5de370c86800589c860,RS,1,1,0,113.55,97.77,15.78,1,113.55,1.0,1.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,3d6c312fc91b957f0515be3afd19f439,SC,1,1,0,872.9399999999999,848.9,24.04,1,872.94,8.0,8.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,3dc7db1edfac20883ed35ecfec05a3cc,MG,1,2,0,140.74,40.37,30.0,1,675.75,10.0,10.0,1.0,0.0,0.0,0.0,1,8,32,,,,,2.0,2.0,,,
2018-08-06,3e44b19563ef5a25f4b7e0fdfc3657c3,SP,1,1,0,250.82,220.74,30.08,1,1253.03,10.0,10.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,3e9fecd898d8fc598fb18399c2af0248,SP,1,1,0,181.87,172.5,9.37,1,181.87,6.0,6.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,3ead2a8b3b92444cfac54979d56c7993,SP,1,1,0,33.44,26.0,7.44,1,167.2,1.0,1.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,3eebb0207da828bf5376257ceca70959,SP,1,1,0,65.67,58.0,7.67,1,65.67,3.0,3.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,3fbc0ef745950c7932d5f2a446189725,CE,1,1,0,82.56,66.99,15.57,1,82.56,1.0,1.0,0.0,1.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,3fbc0ef745950c7932d5f2a446189725,MG,1,1,0,90.17999999999999,66.99,23.19,1,90.18,3.0,3.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,4025ee582ef6b8c478af3b44cf89054b,SP,1,1,0,32.33,24.9,7.43,1,64.66,1.0,1.0,0.0,1.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,409ec48108c4dad2130633a912fe877e,SP,1,1,0,54.86,40.99,13.87,1,54.86,1.0,1.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,40c15dd86886c8e9cedabb4dadcece62,SP,1,1,0,220.59,200.0,20.59,1,220.59,1.0,1.0,0.0,1.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,41376d63d4c45fe6c7407e838a2befa3,SP,1,1,0,238.32999999999998,208.25,30.08,1,1253.03,10.0,10.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,4182ad8f6fd91b6064f2d1097d8a4291,MA,1,1,0,61.510000000000005,34.5,27.01,1,61.51,1.0,1.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,422879e10f46682990de24d770e7f83d,SP,1,2,0,141.79999999999998,49.91,20.99,1,141.8,2.0,2.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.3333333333333333,1.2,,,
2018-08-06,423a6644f0aa529e8828ff1f91003690,SP,1,1,0,470.06,440.0,30.06,1,470.06,1.0,1.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,42ec84ace63b58b8c5a7ba7be01d5fb8,RJ,1,1,0,121.9,99.9,22.0,1,121.9,1.0,1.0,0.0,1.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,437c05a395e9e47f9762e677a7068ce7,SP,1,1,0,63.769999999999996,50.75,13.02,1,63.77,6.0,6.0,1.0,0.0,0.0,0.0,1,8,32,1.0,1.0,,,1.0,1.0,0.0,0.0,
2018-08-06,43b6d9e46e1e6b8ac743a1c31e462937,SP,1,1,0,911.45,879.0,32.45,1,911.45,5.0,5.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,441b44bcdcc4969bd3a9d67bbeed44f2,SP,1,1,0,253.23000000000002,229.8,23.43,1,253.23,7.0,7.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,44d097d59e8430f88a67517cd0c4f865,MG,1,1,0,87.58,69.0,18.58,1,87.58,3.0,3.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,4520766ec412348b8d4caa5e8a18c464,PR,1,1,0,48.3,29.99,18.31,1,48.3,1.0,1.0,0.0,0.0,1.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,4532fa1bbe47099ce5c9e2313fb9bf2a,SP,1,1,0,32.79,19.99,12.8,1,32.79,1.0,1.0,0.0,1.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,458ae769e3911daa7d7e44ee726c7e78,SC,1,1,0,82.35,60.0,22.35,1,82.35,1.0,1.0,0.0,1.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,45dcebc4f3d844e116f01e3f191711dc,SP,1,1,0,207.5,189.9,17.6,1,207.5,1.0,1.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,4744ba40fb4b128ffc1c6a753711f2f7,MG,1,1,0,104.78999999999999,85.0,19.79,1,104.79,10.0,10.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,494e5f4c3ccfa2520421fc87b9d368b5,SP,1,1,0,65.57,57.9,7.67,1,65.57,4.0,4.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,49f19939bc5c8639e06c36d3bf01ee98,ES,1,1,1,131.99,113.1,18.89,1,131.99,3.0,3.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,4a78f5e17416dcfec28c101279235838,SP,1,1,0,117.73,99.9,17.83,1,117.73,1.0,1.0,0.0,1.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,4b6c0fa189ae4c4c7a4d357ff185512c,SP,1,1,0,78.12,65.0,13.12,1,78.12,1.0,1.0,0.0,1.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,4bba2ed7155732bf6f663316059878af,SP,1,1,0,67.58,59.9,7.68,1,67.58,1.0,1.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,4c3ae5db49258df0784827bdacf3b396,PR,1,1,0,43.269999999999996,24.99,18.28,1,43.27,1.0,1.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,4ce9ab528124f89e091b17d11aa2e97c,SC,1,1,0,108.63000000000001,89.9,18.73,1,108.63,1.0,1.0,0.0,1.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,4deb009c36a910076a023947a7929201,GO,1,1,0,57.83,49.9,7.93,1,57.83,1.0,1.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,4eff4dd8918d15c9a308a9645d353807,SP,1,1,0,57.989999999999995,48.9,9.09,1,57.99,3.0,3.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,4fe644d766c7566dbc46fb851363cb3b,PR,1,1,0,98.13999999999999,69.99,28.15,1,176.59,3.0,3.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,4fe644d766c7566dbc46fb851363cb3b,SP,1,1,0,81.5,69.99,11.51,1,81.5,1.0,1.0,1.0,0.0,0.0,0.0,1,8,32,2.0,,,,1.25,1.2857142857142858,0.0,,
2018-08-06,500870614ddcf5bd84f7d26861026c8a,BA,1,1,0,28.93,11.87,17.06,1,28.93,2.0,2.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,500870614ddcf5bd84f7d26861026c8a,SP,2,2,0,49.31999999999999,11.87,12.79,1,24.66,2.0,2.0,1.0,0.0,0.0,0.0,1,8,32,1.0,,,,1.5,1.3333333333333333,0.0,,
2018-08-06,501c8cd285f4f2ed96efffbb3c697d0b,SP,1,1,0,33.33,24.99,8.34,1,33.33,1.0,1.0,0.0,0.0,1.0,0.0,1,8,32,,,,,1.5,1.3333333333333333,,,
2018-08-06,5083416598756311d4bb4ddabd661e25,SP,1,1,0,72.71000000000001,53.0,19.71,1,72.71,1.0,1.0,0.0,0.0,1.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,50bfd369147864f6d0561bbdc0b610ba,RJ,1,1,0,80.52000000000001,65.9,14.62,1,80.52,1.0,1.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,50cc66c6e578448681d7f5951979db3d,SC,1,1,0,66.98,49.0,17.98,1,133.95,1.0,1.0,0.0,1.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,51556be67b1fe2eea3c13273a659009c,RJ,1,1,0,123.75,99.9,23.85,1,123.75,1.0,1.0,0.0,1.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,5194b6f4fa50ae9404bfd3e48ebe3911,RS,1,1,0,201.96,181.5,20.46,1,201.96,4.0,4.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,51d35e4714b113bccacfe7248a13375a,SP,1,1,0,36.019999999999996,28.56,7.46,1,36.02,1.0,1.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,51e8feeedd83467b86a79aa2769367c5,RS,1,1,0,36.22,17.99,18.23,1,36.22,1.0,1.0,0.0,1.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,52a0cc66507fa8ae445cc135c69e6d96,MG,1,1,0,157.07,138.0,19.07,1,157.07,2.0,2.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,53759a2ecddad2bb87a079a1f1519f73,PR,1,2,0,182.45999999999998,49.9,41.33,1,182.46,3.0,3.0,1.0,0.0,0.0,0.0,1,8,32,,,,,2.0,1.5,,,
2018-08-06,5403528d987ad26e8d7cb25940411987,SP,1,1,0,56.6,49.0,7.6,1,56.6,2.0,2.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,546ec29050b44fb370bb27656052faae,SP,1,1,0,225.78,210.0,15.78,1,225.78,3.0,3.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,5494497e1078148d7b0e41d4551412a7,PR,1,1,0,84.63999999999999,64.99,19.65,1,84.64,3.0,3.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,55403fdc84a027ae6565b360af50e1ee,SP,1,1,0,250.70000000000002,229.9,20.8,1,250.7,5.0,5.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,55782cb82e0efe052da0a3da237da3b2,SP,1,1,0,185.20000000000002,166.9,18.3,1,185.2,1.0,1.0,0.0,1.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,55d139324dfb785b405ef1e11f119adc,RS,1,2,0,237.14,98.69,19.88,1,237.14,1.0,1.0,0.0,1.0,0.0,0.0,1,8,32,,,,,2.0,2.0,,,
2018-08-06,56a474f5d7d6cfaa8500cddd0aa35bba,SP,1,1,0,179.27,144.5,34.77,1,179.27,1.0,1.0,0.0,1.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,57414a165829139b9b534f0b4a794fe0,SC,1,1,0,164.97,105.0,59.97,1,164.97,3.0,3.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,57e7f9befd08f9e14bc4545abf760d0e,MG,1,1,0,91.69,72.0,19.69,1,91.69,1.0,1.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,5861217c6b00a886e28a101167dbb1e1,SP,1,1,0,23.84,15.55,8.29,1,23.84,1.0,1.0,0.0,1.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,58d412a7724e865ba73ae3b5b27bf481,SP,1,1,0,45.21,29.9,15.31,1,45.21,2.0,2.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,595b8278e4e5c52c86a4da3812b70081,SP,1,2,0,350.26,156.9,18.23,1,350.26,6.0,6.0,1.0,0.0,0.0,0.0,1,8,32,,,,,2.0,2.0,,,
2018-08-06,595fac2a385ac33a80bd5114aec74eb8,SP,1,1,0,135.82,116.9,18.92,1,135.82,5.0,5.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.3333333333333333,1.25,,,
2018-08-06,59c5e6e108b88212fb98525c9000ecfb,SP,1,1,0,164.57,139.98,24.59,1,164.57,1.0,1.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,5a3320037d5922a7708647c81ecc1f15,SP,1,1,0,97.87,82.0,15.87,1,97.87,3.0,3.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,5a7cd5a522f29bef101933fea87a1a1a,RJ,1,1,0,112.85,98.0,14.85,1,112.85,1.0,1.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,5c2bb11cf2149bd4d9fffcc1246458c3,MG,1,1,0,113.89,98.9,14.99,1,113.89,1.0,1.0,0.0,1.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,5c2bb11cf2149bd4d9fffcc1246458c3,SP,1,1,0,113.89,98.9,14.99,1,113.89,5.0,5.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,5cc37c2c2b8ea0c98010d1ee6028e45b,SE,1,1,0,1480.73,1349.0,131.73,1,1480.73,1.0,1.0,0.0,1.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,5d62f99d108e89a12c45ef89f625b4cf,SP,1,2,0,97.86,39.9,9.03,1,97.86,1.0,1.0,1.0,0.0,0.0,0.0,1,8,32,,,,,2.0,2.0,,,
2018-08-06,5d6bea33648f018dbb563f3a2fab09f3,RS,1,1,0,166.02,150.0,16.02,1,356.06,6.0,6.0,1.0,0.0,0.0,0.0,1,8,32,1.0,,,,1.0,1.0,0.0,,
2018-08-06,5f439ff2783a474946e17badd77aea1c,SP,1,1,0,36.42,23.95,12.47,1,36.42,1.0,1.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,5fe23e6307c231e287f13c0a4be06c88,GO,1,1,0,160.96,109.9,51.06,1,160.96,4.0,4.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
2018-08-06,6030a4783b8f3adc3d0e392b0df67064,SP,1,1,0,72.72,65.0,7.72,1,72.72,1.0,1.0,1.0,0.0,0.0,0.0,1,8,32,,,,,1.0,1.0,,,
